"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"1216","ENSG00000130254","chr19",5595190,5596345,"chr19",5586999,5624046,0,"DMR Genes","SAFB2",9667,"scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]","19",5586999,5624046
"1217","ENSG00000130255","chr19",5675044,5676270,"chr19",5674947,5691876,0,"DMR Genes","RPL36",25873,"ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]","19",5674947,5691876
"1218","ENSG00000130270","chr19",1795943,1796716,"chr19",1782075,1812276,0,"DMR Genes","ATP8B3",148229,"ATPase phospholipid transporting 8B3 [Source:HGNC Symbol;Acc:HGNC:13535]","19",1782075,1812276
"1219","ENSG00000130270","chr19",1800407,1801548,"chr19",1782075,1812276,0,"DMR Genes","ATP8B3",148229,"ATPase phospholipid transporting 8B3 [Source:HGNC Symbol;Acc:HGNC:13535]","19",1782075,1812276
"1220","ENSG00000130294","chr2",240798698,240799477,"chr2",240713764,240820308,0,"DMR Genes","KIF1A",547,"kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]","2",240713761,240821036
"1221","ENSG00000130294","chr2",240748398,240748989,"chr2",240713764,240820308,0,"DMR Genes","KIF1A",547,"kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]","2",240713761,240821036
"1222","ENSG00000130294","chr2",240783248,240783525,"chr2",240713764,240820308,0,"DMR Genes","KIF1A",547,"kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]","2",240713761,240821036
"1223","ENSG00000130338","chr6",158233512,158233664,"chr6",158232236,158511828,0,"DMR Genes","TULP4",56995,"tubby like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530]","6",158232236,158511828
"1224","ENSG00000130340","chr6",157898900,157899768,"chr6",157700387,157945077,0,"DMR Genes","SNX9",51429,"sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973]","6",157700387,157945077
"1225","ENSG00000130382","chr19",6227603,6227761,"chr19",6210379,6279948,0,"DMR Genes","MLLT1",4298,"MLLT1, super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]","19",6210379,6279948
"1226","ENSG00000130382","chr19",6272603,6273176,"chr19",6210379,6279948,0,"DMR Genes","MLLT1",4298,"MLLT1, super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]","19",6210379,6279948
"1227","ENSG00000130402","chr19",38726866,38727315,"chr19",38647649,38731583,0,"DMR Genes","ACTN4",81,"actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]","19",38647649,38731583
"1228","ENSG00000130414","chr2",239929214,239929322,"chr2",239892450,240025402,0,"DMR Genes","NDUFA10",4705,"NADH:ubiquinone oxidoreductase subunit A10 [Source:HGNC Symbol;Acc:HGNC:7684]","2",239892450,240025402
"1229","ENSG00000130529","chr19",49196442,49196812,"chr19",49157741,49211836,0,"DMR Genes","TRPM4",54795,"transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]","19",49157741,49211836
"1230","ENSG00000130559","chr9",135902611,135903740,"chr9",135808487,135907228,0,"DMR Genes","CAMSAP1",157922,"calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]","9",135808487,135907228
"1231","ENSG00000130559","chr9",135802379,135803117,"chr9",135808487,135907228,5371,"DMR Genes","CAMSAP1",157922,"calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]","9",135808487,135907228
"1232","ENSG00000130584","chr20",63747800,63748227,"chr20",63743666,63831244,0,"DMR Genes","ZBTB46",140685,"zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]","20",63743666,63831244
"1233","ENSG00000130584","chr20",63775302,63775726,"chr20",63743666,63831244,0,"DMR Genes","ZBTB46",140685,"zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]","20",63743666,63831244
"1234","ENSG00000130584","chr20",63803547,63803866,"chr20",63743666,63831244,0,"DMR Genes","ZBTB46",140685,"zinc finger and BTB domain containing 46 [Source:HGNC Symbol;Acc:HGNC:16094]","20",63743666,63831244
"1235","ENSG00000130590","chr20",63972188,63973007,"chr20",63974113,63980008,1107,"DMR Genes","SAMD10",140700,"sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16129]","20",63974113,63980008
"1236","ENSG00000130592","chr11",1865181,1865711,"chr11",1852970,1892267,0,"DMR Genes","LSP1",4046,"lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]","11",1852970,1892267
"1237","ENSG00000130592","chr11",1850627,1850934,"chr11",1852970,1892267,2037,"DMR Genes","LSP1",4046,"lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]","11",1852970,1892267
"1238","ENSG00000130653","chr9",137466771,137467049,"chr9",137459953,137550534,0,"DMR Genes","PNPLA7",375775,"patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]","9",137459953,137550534
"1239","ENSG00000130653","chr9",137461757,137462348,"chr9",137459953,137550534,0,"DMR Genes","PNPLA7",375775,"patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]","9",137459953,137550534
"1240","ENSG00000130656","chr16",148742,149870,"chr16",152687,154503,2818,"DMR Genes","HBZ",3050,"hemoglobin subunit zeta [Source:HGNC Symbol;Acc:HGNC:4835]","16",152687,154503
"1241","ENSG00000130669","chr19",39160472,39161107,"chr19",39125770,39182816,0,"DMR Genes","PAK4",10298,"p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]","19",39125770,39182816
"1242","ENSG00000130700","chr20",62469904,62470496,"chr20",62463497,62475970,0,"DMR Genes","GATA5",140628,"GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]","20",62463497,62475970
"1243","ENSG00000130701","chr20",62423356,62423737,"chr20",62410237,62427533,0,"DMR Genes","RBBP8NL",140893,"RBBP8 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16144]","20",62410237,62427533
"1244","ENSG00000130702","chr20",62317382,62317756,"chr20",62307955,62367312,0,"DMR Genes","LAMA5",3911,"laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]","20",62307955,62367312
"1245","ENSG00000130703","chr20",62285677,62285820,"chr20",62231922,62296213,0,"DMR Genes","OSBPL2",9885,"oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]","20",62231922,62296213
"1246","ENSG00000130703","chr20",62247177,62247512,"chr20",62231922,62296213,0,"DMR Genes","OSBPL2",9885,"oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]","20",62231922,62296213
"1247","ENSG00000130707","chr9",130450659,130451093,"chr9",130444929,130501274,0,"DMR Genes","ASS1",445,"argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]","9",130444929,130501274
"1248","ENSG00000130720","chr9",130908380,130908543,"chr9",130902438,130939286,0,"DMR Genes","FIBCD1",84929,"fibrinogen C domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25922]","9",130902438,130939286
"1249","ENSG00000130723","chr9",131483842,131484160,"chr9",131394093,131500197,0,"DMR Genes","PRRC2B",84726,"proline rich coiled-coil 2B [Source:HGNC Symbol;Acc:HGNC:28121]","9",131373636,131500197
"1250","ENSG00000130779","chr12",122325932,122326417,"chr12",122271432,122422632,0,"DMR Genes","CLIP1",6249,"CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]","12",122271432,122422632
"1251","ENSG00000130779","chr12",122403876,122405810,"chr12",122271432,122422632,0,"DMR Genes","CLIP1",6249,"CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]","12",122271432,122422632
"1252","ENSG00000130822","chrX",153673695,153674446,"chrX",153669730,153689010,0,"DMR Genes","PNCK",139728,"pregnancy up-regulated nonubiquitous CaM kinase [Source:HGNC Symbol;Acc:HGNC:13415]","X",153669730,153689010
"1253","ENSG00000130856","chr18",76932546,76932586,"chr18",76822607,76970727,0,"DMR Genes","ZNF236",7776,"zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]","18",76822607,76970727
"1254","ENSG00000130856","chr18",76852253,76853108,"chr18",76822607,76970727,0,"DMR Genes","ZNF236",7776,"zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]","18",76822607,76970727
"1255","ENSG00000130881","chr19",33207439,33208513,"chr19",33177603,33208867,0,"DMR Genes","LRP3",4037,"LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]","19",33177603,33208867
"1256","ENSG00000130985","chrX",47190965,47191654,"chrX",47190861,47215128,0,"DMR Genes","UBA1",7317,"ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]","X",47190861,47215128
"1257","ENSG00000131016","chr6",151352786,151353172,"chr6",151239999,151358557,0,"DMR Genes","AKAP12",9590,"A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]","6",151239999,151358557
"1258","ENSG00000131019","chr6",150069316,150070200,"chr6",150063150,150069095,-222,"DMR Genes","ULBP3",79465,"UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]","6",150063150,150069095
"1259","ENSG00000131019","chr6",150056287,150057096,"chr6",150063150,150069095,6055,"DMR Genes","ULBP3",79465,"UL16 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:14895]","6",150063150,150069095
"1260","ENSG00000131061","chr20",33730926,33731658,"chr20",33731657,33792269,0,"DMR Genes","ZNF341",84905,"zinc finger protein 341 [Source:HGNC Symbol;Acc:HGNC:15992]","20",33731657,33792269
"1261","ENSG00000131069","chr20",34877070,34878078,"chr20",34872146,34927962,0,"DMR Genes","ACSS2",55902,"acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]","20",34872146,34927962
"1262","ENSG00000131089","chrX",63655831,63657135,"chrX",63634967,63809274,0,"DMR Genes","ARHGEF9",23229,"Cdc42 guanine nucleotide exchange factor 9 [Source:HGNC Symbol;Acc:HGNC:14561]","X",63634967,63809274
"1263","ENSG00000131143","chr16",85809579,85810266,"chr16",85798633,85807044,-2536,"DMR Genes","COX4I1",1327,"cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]","16",85798633,85807044
"1264","ENSG00000131149","chr16",85390847,85391003,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1265","ENSG00000131149","chr16",85181770,85181970,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1266","ENSG00000131149","chr16",85174979,85175706,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1267","ENSG00000131149","chr16",85161934,85162757,"chr16",85169525,85676204,6769,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1268","ENSG00000131149","chr16",85286894,85287226,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1269","ENSG00000131149","chr16",85639594,85640786,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1270","ENSG00000131149","chr16",85514619,85514730,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1271","ENSG00000131149","chr16",85391819,85391993,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1272","ENSG00000131149","chr16",85485287,85486038,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1273","ENSG00000131149","chr16",85580291,85580668,"chr16",85169525,85676204,0,"DMR Genes","GSE1",23199,"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","16",85169525,85676204
"1274","ENSG00000131152","chr16",87333746,87334244,"chr16",87302876,87334273,0,"DMR Genes","",NA,"novel protein","16",87302876,87334273
"1275","ENSG00000131196","chr18",79497384,79497647,"chr18",79395856,79529325,0,"DMR Genes","NFATC1",4772,"nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]","18",79395856,79529325
"1276","ENSG00000131196","chr18",79470607,79471007,"chr18",79395856,79529325,0,"DMR Genes","NFATC1",4772,"nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]","18",79395856,79529325
"1277","ENSG00000131196","chr18",79429289,79429651,"chr18",79395856,79529325,0,"DMR Genes","NFATC1",4772,"nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]","18",79395856,79529325
"1278","ENSG00000131242","chr17",31432891,31433601,"chr17",31391624,31538217,0,"DMR Genes","RAB11FIP4",84440,"RAB11 family interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30267]","17",31391624,31538217
"1279","ENSG00000131378","chr3",16338152,16338456,"chr3",16313574,16514026,0,"DMR Genes","RFTN1",23180,"raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]","3",16313574,16514026
"1280","ENSG00000131409","chr19",50520923,50521336,"chr19",50516892,50568045,0,"DMR Genes","LRRC4B",94030,"leucine rich repeat containing 4B [Source:HGNC Symbol;Acc:HGNC:25042]","19",50516892,50568045
"1281","ENSG00000131435","chr5",132257154,132257857,"chr5",132257671,132273454,0,"DMR Genes","PDLIM4",8572,"PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501]","5",132257671,132273454
"1282","ENSG00000131459","chr5",180328367,180328803,"chr5",180300690,180353387,0,"DMR Genes","GFPT2",9945,"glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]","5",180300690,180353387
"1283","ENSG00000131459","chr5",180324073,180324817,"chr5",180300690,180353387,0,"DMR Genes","GFPT2",9945,"glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]","5",180300690,180353387
"1284","ENSG00000131470","chr17",42572258,42573004,"chr17",42572315,42577831,0,"DMR Genes","PSMC3IP",29893,"PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]","17",42572315,42577831
"1285","ENSG00000131473","chr17",41919643,41919693,"chr17",41866908,41930542,0,"DMR Genes","ACLY",47,"ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","17",41866908,41930542
"1286","ENSG00000131558","chr7",133824315,133824693,"chr7",133253073,134066589,0,"DMR Genes","EXOC4",60412,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]","7",133253073,134066589
"1287","ENSG00000131584","chr1",1299795,1300763,"chr1",1292376,1309609,0,"DMR Genes","ACAP3",116983,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:HGNC Symbol;Acc:HGNC:16754]","1",1292376,1309609
"1288","ENSG00000131620","chr11",70087717,70088269,"chr11",70078302,70189528,0,"DMR Genes","ANO1",55107,"anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]","11",70078302,70189528
"1289","ENSG00000131626","chr11",70302267,70302948,"chr11",70270700,70384403,0,"DMR Genes","PPFIA1",8500,"PTPRF interacting protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:9245]","11",70270700,70385312
"1290","ENSG00000131634","chr16",1533443,1533906,"chr16",1528688,1555580,0,"DMR Genes","TMEM204",79652,"transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]","16",1528688,1555580
"1291","ENSG00000131634","chr16",1534396,1534930,"chr16",1528688,1555580,0,"DMR Genes","TMEM204",79652,"transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]","16",1528688,1555580
"1292","ENSG00000131669","chr9",93131051,93131765,"chr9",93121489,93134288,0,"DMR Genes","NINJ1",4814,"ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]","9",93121489,93134288
"1293","ENSG00000131697","chr1",5915304,5915817,"chr1",5862811,5992473,0,"DMR Genes","NPHP4",261734,"nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]","1",5862811,5992473
"1294","ENSG00000131697","chr1",5923077,5923182,"chr1",5862811,5992473,0,"DMR Genes","NPHP4",261734,"nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]","1",5862811,5992473
"1295","ENSG00000131697","chr1",5862974,5863631,"chr1",5862811,5992473,0,"DMR Genes","NPHP4",261734,"nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]","1",5862811,5992473
"1296","ENSG00000131697","chr1",5888047,5888142,"chr1",5862811,5992473,0,"DMR Genes","NPHP4",261734,"nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]","1",5862811,5992473
"1297","ENSG00000131724","chrX",118727417,118727623,"chrX",118727572,118794539,0,"DMR Genes","IL13RA1",3597,"interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]","X",118727572,118794539
"1298","ENSG00000131871","chr15",101267425,101267936,"chr15",101270817,101277500,2882,"DMR Genes","SELENOS",55829,"selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]","15",101270817,101277500
"1299","ENSG00000131871","chr15",101269273,101269837,"chr15",101270817,101277500,981,"DMR Genes","SELENOS",55829,"selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]","15",101270817,101277500
"1300","ENSG00000131966","chr14",58204119,58204407,"chr14",58200080,58235636,0,"DMR Genes","ACTR10",55860,"actin related protein 10 homolog [Source:HGNC Symbol;Acc:HGNC:17372]","14",58200080,58235636
"1301","ENSG00000131969","chr14",50894857,50894964,"chr14",50872160,50904970,0,"DMR Genes","ABHD12B",145447,"abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]","14",50872160,50904970
"1302","ENSG00000132005","chr19",13975943,13976186,"chr19",13961538,14007039,0,"DMR Genes","RFX1",5989,"regulatory factor X1 [Source:HGNC Symbol;Acc:HGNC:9982]","19",13961538,14007039
"1303","ENSG00000132010","chr19",12092738,12092947,"chr19",12092843,12140407,0,"DMR Genes","ZNF20",7568,"zinc finger protein 20 [Source:HGNC Symbol;Acc:HGNC:12992]","19",12092843,12140407
"1304","ENSG00000132017","chr19",13956824,13957147,"chr19",13952492,13961449,0,"DMR Genes","DCAF15",90379,"DDB1 and CUL4 associated factor 15 [Source:HGNC Symbol;Acc:HGNC:25095]","19",13952492,13961449
"1305","ENSG00000132294","chr8",131902825,131902946,"chr8",131904088,132013642,1143,"DMR Genes","EFR3A",23167,"EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]","8",131904088,132013642
"1306","ENSG00000132321","chr2",236342621,236343435,"chr2",236324147,236507542,0,"DMR Genes","IQCA1",79781,"IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]","2",236324147,236507542
"1307","ENSG00000132321","chr2",236401028,236401992,"chr2",236324147,236507542,0,"DMR Genes","IQCA1",79781,"IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]","2",236324147,236507542
"1308","ENSG00000132329","chr2",237894763,237894819,"chr2",237858893,237912114,0,"DMR Genes","RAMP1",10267,"receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]","2",237858893,237912114
"1309","ENSG00000132334","chr10",127994562,127995543,"chr10",127907061,128085855,0,"DMR Genes","PTPRE",5791,"protein tyrosine phosphatase, receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","10",127907061,128085855
"1310","ENSG00000132334","chr10",127959968,127960219,"chr10",127907061,128085855,0,"DMR Genes","PTPRE",5791,"protein tyrosine phosphatase, receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","10",127907061,128085855
"1311","ENSG00000132334","chr10",127920922,127922930,"chr10",127907061,128085855,0,"DMR Genes","PTPRE",5791,"protein tyrosine phosphatase, receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","10",127907061,128085855
"1312","ENSG00000132334","chr10",128048495,128048984,"chr10",127907061,128085855,0,"DMR Genes","PTPRE",5791,"protein tyrosine phosphatase, receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","10",127907061,128085855
"1313","ENSG00000132359","chr17",3025618,3026477,"chr17",2755705,3037739,0,"DMR Genes","RAP1GAP2",23108,"RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]","17",2755705,3037739
"1314","ENSG00000132383","chr17",1898461,1898627,"chr17",1829702,1900082,0,"DMR Genes","RPA1",6117,"replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]","17",1829702,1900082
"1315","ENSG00000132394","chr3",128367864,128368689,"chr3",128153454,128408646,0,"DMR Genes","EEFSEC",60678,"eukaryotic elongation factor, selenocysteine-tRNA specific [Source:HGNC Symbol;Acc:HGNC:24614]","3",128153454,128408646
